Year,Week,District,Stations,Cases
2025,36,SOLUKHUMBU,No station found in dataset,
2025,36,SUNSARI,Tarahara,6.0
2025,36,SURKHET,Surkhet Airport (Birendranagar),25.0
2025,36,SYANGJA,Syangja,3.0
2025,36,TANAHU,Bandipur,
2025,36,TAPLEJUNG,Taplejung,
2025,36,TERHATHUM,Terhathum,
2025,36,UDAYAPUR,Udayapur Gadhi,1.0
2025,36,WEST,No station found in dataset,5.0
2025,36,WEST,No station found in dataset,
2025,36,,No station found in dataset,
2025,37,ACHHAM,Mangalsen,2.0
2025,37,ARGHAKHANCHI,No station found in dataset,
2025,37,BAGLUNG,Baglung,26.0
2025,37,BAITADI,Patan new,
2025,37,BAJHANG,Chainpur Bajhang new aws,8.0
2025,37,BAJURA,Bajura (Martadi),
2025,37,BANKE,Khajura (Nepalganj),6.0
2025,37,BARA,Simara Airport,
2025,37,BARDIYA,Gulariya,
2025,37,BHAKTAPUR,Bhaktapur,
2025,37,BHOJPUR,No station found in dataset,2.0
2025,37,CHITAWAN,No station found in dataset,6.0
2025,37,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",19.0
2025,37,DAILEKH,Dailekh,3.0
2025,37,DANG,Ghorai (Dang),16.0
2025,37,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",5.0
2025,37,DHADING,"Dhunibesi, Dhunibesi_delete",
2025,37,DHANKUTA,No station found in dataset,
2025,37,DHANUSA,No station found in dataset,
2025,37,DOLAKHA,Charikot,8.0
2025,37,DOLPA,Dunai,
2025,37,DOTI,Dipayal (Doti),
2025,37,EAST,No station found in dataset,
2025,37,EAST,No station found in dataset,1.0
2025,37,GORKHA,No station found in dataset,1.0
2025,37,GULMI,Tamghas,4.0
2025,37,HUMLA,"Simikot, Simikot Airport",
2025,37,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,37,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,37,JHAPA,Gaida (Kankai),6.0
2025,37,JUMLA,Jumla,
2025,37,KAILALI,Tikapur,1.0
2025,37,KALIKOT,"Manma, Manma_AWS",
2025,37,KANCHANPUR,Mahendra Nagar,3.0
2025,37,KAPILBASTU,No station found in dataset,
2025,37,KASKI,Pokhara Airport,27.0
2025,37,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",48.0
2025,37,KAVREPALANCHOK,No station found in dataset,2.0
2025,37,KHOTANG,Diktel,2.0
2025,37,LALITPUR,Khumaltar,19.0
2025,37,LAMJUNG,Khudi Bazar,12.0
2025,37,MAHOTTARI,Jalesor,
2025,37,MAKWANPUR,Hetauda N.F.I.,
2025,37,MANANG,Manang Bhot,
2025,37,MORANG,Biratnagar Airport,2.0
2025,37,MUGU,Gamadi Shree Nagar,
2025,37,MUSTANG,"Jomsom, Jomsom TPB",1.0
2025,37,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",4.0
2025,37,NUWAKOT,Nuwakot,4.0
2025,37,OKHALDHUNGA,Okhaldhunga,7.0
2025,37,PALPA,Tansen,15.0
2025,37,PANCHTHAR,Phidim (Panchther),
2025,37,PARBAT,"Kali Gandaki at Modi Beni, Kushma",1.0
2025,37,PARSA,Birganj,
2025,37,PYUTHAN,"Bijuwar Tar, Bijuwatar",1.0
2025,37,RAMECHHAP,Manthali,
2025,37,RASUWA,Dhunche,
2025,37,ROLPA,"Libang Gaun, Liwang",
2025,37,RUPANDEHI,Bhairahawa Airport,9.0
2025,37,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",1.0
2025,37,SANKHUWASABHA,Num,2.0
2025,37,SAPTARI,Rajbiraj,
2025,37,SARLAHI,Karmaiya,
2025,37,SINDHULI,Sindhuli Madhi,2.0
2025,37,SINDHUPALCHOK,No station found in dataset,2.0
2025,37,SIRAHA,Lahan,3.0
2025,37,SOLUKHUMBU,No station found in dataset,
2025,37,SUNSARI,Tarahara,4.0
2025,37,SURKHET,Surkhet Airport (Birendranagar),33.0
2025,37,SYANGJA,Syangja,5.0
2025,37,TANAHU,Bandipur,2.0
2025,37,TAPLEJUNG,Taplejung,
2025,37,TERHATHUM,Terhathum,
2025,37,UDAYAPUR,Udayapur Gadhi,
2025,37,WEST,No station found in dataset,2.0
2025,37,WEST,No station found in dataset,1.0
2025,37,,No station found in dataset,
2025,38,ACHHAM,Mangalsen,7.0
2025,38,ARGHAKHANCHI,No station found in dataset,1.0
2025,38,BAGLUNG,Baglung,2.0
2025,38,BAITADI,Patan new,
2025,38,BAJHANG,Chainpur Bajhang new aws,9.0
2025,38,BAJURA,Bajura (Martadi),
2025,38,BANKE,Khajura (Nepalganj),7.0
2025,38,BARA,Simara Airport,
2025,38,BARDIYA,Gulariya,
2025,38,BHAKTAPUR,Bhaktapur,4.0
2025,38,BHOJPUR,No station found in dataset,
2025,38,CHITAWAN,No station found in dataset,5.0
2025,38,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",18.0
2025,38,DAILEKH,Dailekh,4.0
2025,38,DANG,Ghorai (Dang),14.0
2025,38,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",4.0
2025,38,DHADING,"Dhunibesi, Dhunibesi_delete",
2025,38,DHANKUTA,No station found in dataset,
2025,38,DHANUSA,No station found in dataset,
2025,38,DOLAKHA,Charikot,5.0
2025,38,DOLPA,Dunai,
2025,38,DOTI,Dipayal (Doti),
2025,38,EAST,No station found in dataset,
2025,38,EAST,No station found in dataset,2.0
2025,38,GORKHA,No station found in dataset,2.0
2025,38,GULMI,Tamghas,
2025,38,HUMLA,"Simikot, Simikot Airport",
2025,38,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,38,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,38,JHAPA,Gaida (Kankai),5.0
2025,38,JUMLA,Jumla,
2025,38,KAILALI,Tikapur,10.0
2025,38,KALIKOT,"Manma, Manma_AWS",
2025,38,KANCHANPUR,Mahendra Nagar,3.0
2025,38,KAPILBASTU,No station found in dataset,
2025,38,KASKI,Pokhara Airport,26.0
2025,38,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",90.0
2025,38,KAVREPALANCHOK,No station found in dataset,8.0
2025,38,KHOTANG,Diktel,2.0
2025,38,LALITPUR,Khumaltar,12.0
2025,38,LAMJUNG,Khudi Bazar,10.0
2025,38,MAHOTTARI,Jalesor,1.0
2025,38,MAKWANPUR,Hetauda N.F.I.,4.0
2025,38,MANANG,Manang Bhot,
2025,38,MORANG,Biratnagar Airport,2.0
2025,38,MUGU,Gamadi Shree Nagar,
2025,38,MUSTANG,"Jomsom, Jomsom TPB",
2025,38,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",2.0
2025,38,NUWAKOT,Nuwakot,2.0
2025,38,OKHALDHUNGA,Okhaldhunga,5.0
2025,38,PALPA,Tansen,12.0
2025,38,PANCHTHAR,Phidim (Panchther),
2025,38,PARBAT,"Kali Gandaki at Modi Beni, Kushma",5.0
2025,38,PARSA,Birganj,
2025,38,PYUTHAN,"Bijuwar Tar, Bijuwatar",1.0
2025,38,RAMECHHAP,Manthali,1.0
2025,38,RASUWA,Dhunche,
2025,38,ROLPA,"Libang Gaun, Liwang",
2025,38,RUPANDEHI,Bhairahawa Airport,10.0
2025,38,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",1.0
2025,38,SANKHUWASABHA,Num,17.0
2025,38,SAPTARI,Rajbiraj,
2025,38,SARLAHI,Karmaiya,
2025,38,SINDHULI,Sindhuli Madhi,2.0
2025,38,SINDHUPALCHOK,No station found in dataset,1.0
2025,38,SIRAHA,Lahan,
2025,38,SOLUKHUMBU,No station found in dataset,
2025,38,SUNSARI,Tarahara,1.0
2025,38,SURKHET,Surkhet Airport (Birendranagar),45.0
2025,38,SYANGJA,Syangja,
2025,38,TANAHU,Bandipur,
2025,38,TAPLEJUNG,Taplejung,
2025,38,TERHATHUM,Terhathum,
2025,38,UDAYAPUR,Udayapur Gadhi,2.0
2025,38,WEST,No station found in dataset,4.0
2025,38,WEST,No station found in dataset,2.0
2025,38,,No station found in dataset,
2025,39,ACHHAM,Mangalsen,5.0
2025,39,ARGHAKHANCHI,No station found in dataset,1.0
2025,39,BAGLUNG,Baglung,
2025,39,BAITADI,Patan new,
2025,39,BAJHANG,Chainpur Bajhang new aws,9.0
2025,39,BAJURA,Bajura (Martadi),
2025,39,BANKE,Khajura (Nepalganj),7.0
2025,39,BARA,Simara Airport,
2025,39,BARDIYA,Gulariya,
2025,39,BHAKTAPUR,Bhaktapur,2.0
2025,39,BHOJPUR,No station found in dataset,1.0
2025,39,CHITAWAN,No station found in dataset,6.0
2025,39,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",17.0
2025,39,DAILEKH,Dailekh,
2025,39,DANG,Ghorai (Dang),6.0
2025,39,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",1.0
2025,39,DHADING,"Dhunibesi, Dhunibesi_delete",13.0
2025,39,DHANKUTA,No station found in dataset,
2025,39,DHANUSA,No station found in dataset,
2025,39,DOLAKHA,Charikot,1.0
2025,39,DOLPA,Dunai,
2025,39,DOTI,Dipayal (Doti),
2025,39,EAST,No station found in dataset,
2025,39,EAST,No station found in dataset,
2025,39,GORKHA,No station found in dataset,
2025,39,GULMI,Tamghas,3.0
2025,39,HUMLA,"Simikot, Simikot Airport",
2025,39,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,39,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,39,JHAPA,Gaida (Kankai),5.0
2025,39,JUMLA,Jumla,
2025,39,KAILALI,Tikapur,4.0
2025,39,KALIKOT,"Manma, Manma_AWS",1.0
2025,39,KANCHANPUR,Mahendra Nagar,2.0
2025,39,KAPILBASTU,No station found in dataset,
2025,39,KASKI,Pokhara Airport,26.0
2025,39,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",88.0
2025,39,KAVREPALANCHOK,No station found in dataset,4.0
2025,39,KHOTANG,Diktel,
2025,39,LALITPUR,Khumaltar,12.0
2025,39,LAMJUNG,Khudi Bazar,11.0
2025,39,MAHOTTARI,Jalesor,
2025,39,MAKWANPUR,Hetauda N.F.I.,
2025,39,MANANG,Manang Bhot,
2025,39,MORANG,Biratnagar Airport,1.0
2025,39,MUGU,Gamadi Shree Nagar,
2025,39,MUSTANG,"Jomsom, Jomsom TPB",
2025,39,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",1.0
2025,39,NUWAKOT,Nuwakot,4.0
2025,39,OKHALDHUNGA,Okhaldhunga,5.0
2025,39,PALPA,Tansen,9.0
2025,39,PANCHTHAR,Phidim (Panchther),
2025,39,PARBAT,"Kali Gandaki at Modi Beni, Kushma",3.0
2025,39,PARSA,Birganj,
2025,39,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2025,39,RAMECHHAP,Manthali,
2025,39,RASUWA,Dhunche,
2025,39,ROLPA,"Libang Gaun, Liwang",
2025,39,RUPANDEHI,Bhairahawa Airport,12.0
2025,39,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2025,39,SANKHUWASABHA,Num,8.0
2025,39,SAPTARI,Rajbiraj,
2025,39,SARLAHI,Karmaiya,
2025,39,SINDHULI,Sindhuli Madhi,5.0
2025,39,SINDHUPALCHOK,No station found in dataset,3.0
2025,39,SIRAHA,Lahan,1.0
2025,39,SOLUKHUMBU,No station found in dataset,
2025,39,SUNSARI,Tarahara,7.0
2025,39,SURKHET,Surkhet Airport (Birendranagar),34.0
2025,39,SYANGJA,Syangja,
2025,39,TANAHU,Bandipur,1.0
2025,39,TAPLEJUNG,Taplejung,
2025,39,TERHATHUM,Terhathum,
2025,39,UDAYAPUR,Udayapur Gadhi,
2025,39,WEST,No station found in dataset,5.0
2025,39,WEST,No station found in dataset,
2025,39,,No station found in dataset,
2025,40,ACHHAM,Mangalsen,3.0
2025,40,ARGHAKHANCHI,No station found in dataset,3.0
2025,40,BAGLUNG,Baglung,
2025,40,BAITADI,Patan new,
2025,40,BAJHANG,Chainpur Bajhang new aws,1.0
2025,40,BAJURA,Bajura (Martadi),
2025,40,BANKE,Khajura (Nepalganj),2.0
2025,40,BARA,Simara Airport,
2025,40,BARDIYA,Gulariya,
2025,40,BHAKTAPUR,Bhaktapur,8.0
2025,40,BHOJPUR,No station found in dataset,1.0
2025,40,CHITAWAN,No station found in dataset,3.0
2025,40,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",15.0
2025,40,DAILEKH,Dailekh,1.0
2025,40,DANG,Ghorai (Dang),20.0
2025,40,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",4.0
2025,40,DHADING,"Dhunibesi, Dhunibesi_delete",3.0
2025,40,DHANKUTA,No station found in dataset,
2025,40,DHANUSA,No station found in dataset,
2025,40,DOLAKHA,Charikot,
2025,40,DOLPA,Dunai,
2025,40,DOTI,Dipayal (Doti),
2025,40,EAST,No station found in dataset,
2025,40,EAST,No station found in dataset,
2025,40,GORKHA,No station found in dataset,5.0
2025,40,GULMI,Tamghas,1.0
2025,40,HUMLA,"Simikot, Simikot Airport",
2025,40,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,40,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,40,JHAPA,Gaida (Kankai),3.0
2025,40,JUMLA,Jumla,
2025,40,KAILALI,Tikapur,2.0
2025,40,KALIKOT,"Manma, Manma_AWS",
2025,40,KANCHANPUR,Mahendra Nagar,5.0
2025,40,KAPILBASTU,No station found in dataset,
2025,40,KASKI,Pokhara Airport,17.0
2025,40,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",52.0
2025,40,KAVREPALANCHOK,No station found in dataset,2.0
2025,40,KHOTANG,Diktel,
2025,40,LALITPUR,Khumaltar,19.0
2025,40,LAMJUNG,Khudi Bazar,4.0
2025,40,MAHOTTARI,Jalesor,
2025,40,MAKWANPUR,Hetauda N.F.I.,
2025,40,MANANG,Manang Bhot,
2025,40,MORANG,Biratnagar Airport,1.0
2025,40,MUGU,Gamadi Shree Nagar,
2025,40,MUSTANG,"Jomsom, Jomsom TPB",1.0
2025,40,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",1.0
2025,40,NUWAKOT,Nuwakot,3.0
2025,40,OKHALDHUNGA,Okhaldhunga,4.0
2025,40,PALPA,Tansen,10.0
2025,40,PANCHTHAR,Phidim (Panchther),2.0
2025,40,PARBAT,"Kali Gandaki at Modi Beni, Kushma",2.0
2025,40,PARSA,Birganj,
2025,40,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2025,40,RAMECHHAP,Manthali,
2025,40,RASUWA,Dhunche,1.0
2025,40,ROLPA,"Libang Gaun, Liwang",
2025,40,RUPANDEHI,Bhairahawa Airport,12.0
2025,40,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2025,40,SANKHUWASABHA,Num,3.0
2025,40,SAPTARI,Rajbiraj,
2025,40,SARLAHI,Karmaiya,
2025,40,SINDHULI,Sindhuli Madhi,6.0
2025,40,SINDHUPALCHOK,No station found in dataset,
2025,40,SIRAHA,Lahan,
2025,40,SOLUKHUMBU,No station found in dataset,
2025,40,SUNSARI,Tarahara,1.0
2025,40,SURKHET,Surkhet Airport (Birendranagar),22.0
2025,40,SYANGJA,Syangja,1.0
2025,40,TANAHU,Bandipur,
2025,40,TAPLEJUNG,Taplejung,
2025,40,TERHATHUM,Terhathum,
2025,40,UDAYAPUR,Udayapur Gadhi,
2025,40,WEST,No station found in dataset,1.0
2025,40,WEST,No station found in dataset,1.0
2025,40,,No station found in dataset,
2025,41,ACHHAM,Mangalsen,10.0
2025,41,ARGHAKHANCHI,No station found in dataset,1.0
2025,41,BAGLUNG,Baglung,118.0
2025,41,BAITADI,Patan new,
2025,41,BAJHANG,Chainpur Bajhang new aws,3.0
2025,41,BAJURA,Bajura (Martadi),1.0
2025,41,BANKE,Khajura (Nepalganj),7.0
2025,41,BARA,Simara Airport,
2025,41,BARDIYA,Gulariya,
2025,41,BHAKTAPUR,Bhaktapur,8.0
2025,41,BHOJPUR,No station found in dataset,1.0
2025,41,CHITAWAN,No station found in dataset,3.0
2025,41,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2025,41,DAILEKH,Dailekh,3.0
2025,41,DANG,Ghorai (Dang),25.0
2025,41,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",2.0
2025,41,DHADING,"Dhunibesi, Dhunibesi_delete",
2025,41,DHANKUTA,No station found in dataset,
2025,41,DHANUSA,No station found in dataset,
2025,41,DOLAKHA,Charikot,1.0
2025,41,DOLPA,Dunai,
2025,41,DOTI,Dipayal (Doti),1.0
2025,41,EAST,No station found in dataset,
2025,41,EAST,No station found in dataset,
2025,41,GORKHA,No station found in dataset,1.0
2025,41,GULMI,Tamghas,
2025,41,HUMLA,"Simikot, Simikot Airport",
2025,41,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,41,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,41,JHAPA,Gaida (Kankai),8.0
2025,41,JUMLA,Jumla,
2025,41,KAILALI,Tikapur,12.0
2025,41,KALIKOT,"Manma, Manma_AWS",
2025,41,KANCHANPUR,Mahendra Nagar,3.0
2025,41,KAPILBASTU,No station found in dataset,
2025,41,KASKI,Pokhara Airport,33.0
2025,41,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",107.0
2025,41,KAVREPALANCHOK,No station found in dataset,3.0
2025,41,KHOTANG,Diktel,3.0
2025,41,LALITPUR,Khumaltar,22.0
2025,41,LAMJUNG,Khudi Bazar,5.0
2025,41,MAHOTTARI,Jalesor,
2025,41,MAKWANPUR,Hetauda N.F.I.,
2025,41,MANANG,Manang Bhot,
2025,41,MORANG,Biratnagar Airport,
2025,41,MUGU,Gamadi Shree Nagar,
2025,41,MUSTANG,"Jomsom, Jomsom TPB",
2025,41,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2025,41,NUWAKOT,Nuwakot,3.0
2025,41,OKHALDHUNGA,Okhaldhunga,8.0
2025,41,PALPA,Tansen,18.0
2025,41,PANCHTHAR,Phidim (Panchther),
2025,41,PARBAT,"Kali Gandaki at Modi Beni, Kushma",1.0
2025,41,PARSA,Birganj,
2025,41,PYUTHAN,"Bijuwar Tar, Bijuwatar",1.0
2025,41,RAMECHHAP,Manthali,3.0
2025,41,RASUWA,Dhunche,
2025,41,ROLPA,"Libang Gaun, Liwang",
2025,41,RUPANDEHI,Bhairahawa Airport,8.0
2025,41,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2025,41,SANKHUWASABHA,Num,
2025,41,SAPTARI,Rajbiraj,
2025,41,SARLAHI,Karmaiya,
2025,41,SINDHULI,Sindhuli Madhi,4.0
2025,41,SINDHUPALCHOK,No station found in dataset,3.0
2025,41,SIRAHA,Lahan,
2025,41,SOLUKHUMBU,No station found in dataset,1.0
2025,41,SUNSARI,Tarahara,6.0
2025,41,SURKHET,Surkhet Airport (Birendranagar),59.0
2025,41,SYANGJA,Syangja,3.0
2025,41,TANAHU,Bandipur,1.0
2025,41,TAPLEJUNG,Taplejung,
2025,41,TERHATHUM,Terhathum,
2025,41,UDAYAPUR,Udayapur Gadhi,
2025,41,WEST,No station found in dataset,2.0
2025,41,WEST,No station found in dataset,1.0
2025,41,,No station found in dataset,
2025,42,ACHHAM,Mangalsen,4.0
2025,42,ARGHAKHANCHI,No station found in dataset,
2025,42,BAGLUNG,Baglung,
2025,42,BAITADI,Patan new,
2025,42,BAJHANG,Chainpur Bajhang new aws,6.0
2025,42,BAJURA,Bajura (Martadi),
2025,42,BANKE,Khajura (Nepalganj),15.0
2025,42,BARA,Simara Airport,
2025,42,BARDIYA,Gulariya,
2025,42,BHAKTAPUR,Bhaktapur,12.0
2025,42,BHOJPUR,No station found in dataset,2.0
2025,42,CHITAWAN,No station found in dataset,8.0
2025,42,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2025,42,DAILEKH,Dailekh,4.0
2025,42,DANG,Ghorai (Dang),22.0
2025,42,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2025,42,DHADING,"Dhunibesi, Dhunibesi_delete",1.0
2025,42,DHANKUTA,No station found in dataset,
2025,42,DHANUSA,No station found in dataset,
2025,42,DOLAKHA,Charikot,
2025,42,DOLPA,Dunai,2.0
2025,42,DOTI,Dipayal (Doti),
2025,42,EAST,No station found in dataset,2.0
2025,42,EAST,No station found in dataset,
2025,42,GORKHA,No station found in dataset,
2025,42,GULMI,Tamghas,
2025,42,HUMLA,"Simikot, Simikot Airport",
2025,42,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,42,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,42,JHAPA,Gaida (Kankai),4.0
2025,42,JUMLA,Jumla,
2025,42,KAILALI,Tikapur,7.0
2025,42,KALIKOT,"Manma, Manma_AWS",
2025,42,KANCHANPUR,Mahendra Nagar,
2025,42,KAPILBASTU,No station found in dataset,
2025,42,KASKI,Pokhara Airport,25.0
2025,42,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",111.0
2025,42,KAVREPALANCHOK,No station found in dataset,5.0
2025,42,KHOTANG,Diktel,10.0
2025,42,LALITPUR,Khumaltar,15.0
2025,42,LAMJUNG,Khudi Bazar,17.0
2025,42,MAHOTTARI,Jalesor,
2025,42,MAKWANPUR,Hetauda N.F.I.,2.0
2025,42,MANANG,Manang Bhot,
2025,42,MORANG,Biratnagar Airport,1.0
2025,42,MUGU,Gamadi Shree Nagar,
2025,42,MUSTANG,"Jomsom, Jomsom TPB",1.0
2025,42,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",2.0
2025,42,NUWAKOT,Nuwakot,3.0
2025,42,OKHALDHUNGA,Okhaldhunga,3.0
2025,42,PALPA,Tansen,17.0
2025,42,PANCHTHAR,Phidim (Panchther),
2025,42,PARBAT,"Kali Gandaki at Modi Beni, Kushma",4.0
2025,42,PARSA,Birganj,
2025,42,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2025,42,RAMECHHAP,Manthali,
2025,42,RASUWA,Dhunche,
2025,42,ROLPA,"Libang Gaun, Liwang",
2025,42,RUPANDEHI,Bhairahawa Airport,6.0
2025,42,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2025,42,SANKHUWASABHA,Num,2.0
2025,42,SAPTARI,Rajbiraj,
2025,42,SARLAHI,Karmaiya,
2025,42,SINDHULI,Sindhuli Madhi,1.0
2025,42,SINDHUPALCHOK,No station found in dataset,1.0
2025,42,SIRAHA,Lahan,
2025,42,SOLUKHUMBU,No station found in dataset,
2025,42,SUNSARI,Tarahara,5.0
2025,42,SURKHET,Surkhet Airport (Birendranagar),47.0
2025,42,SYANGJA,Syangja,3.0
2025,42,TANAHU,Bandipur,3.0
2025,42,TAPLEJUNG,Taplejung,
2025,42,TERHATHUM,Terhathum,
2025,42,UDAYAPUR,Udayapur Gadhi,2.0
2025,42,WEST,No station found in dataset,7.0
2025,42,WEST,No station found in dataset,3.0
2025,42,,No station found in dataset,
2025,43,ACHHAM,Mangalsen,
2025,43,ARGHAKHANCHI,No station found in dataset,1.0
2025,43,BAGLUNG,Baglung,
2025,43,BAITADI,Patan new,
2025,43,BAJHANG,Chainpur Bajhang new aws,2.0
2025,43,BAJURA,Bajura (Martadi),
2025,43,BANKE,Khajura (Nepalganj),1.0
2025,43,BARA,Simara Airport,
2025,43,BARDIYA,Gulariya,
2025,43,BHAKTAPUR,Bhaktapur,15.0
2025,43,BHOJPUR,No station found in dataset,
2025,43,CHITAWAN,No station found in dataset,6.0
2025,43,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",2.0
2025,43,DAILEKH,Dailekh,2.0
2025,43,DANG,Ghorai (Dang),27.0
2025,43,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2025,43,DHADING,"Dhunibesi, Dhunibesi_delete",
2025,43,DHANKUTA,No station found in dataset,
2025,43,DHANUSA,No station found in dataset,
2025,43,DOLAKHA,Charikot,
2025,43,DOLPA,Dunai,
2025,43,DOTI,Dipayal (Doti),
2025,43,EAST,No station found in dataset,
2025,43,EAST,No station found in dataset,
2025,43,GORKHA,No station found in dataset,3.0
2025,43,GULMI,Tamghas,
2025,43,HUMLA,"Simikot, Simikot Airport",
2025,43,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2025,43,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2025,43,JHAPA,Gaida (Kankai),3.0
2025,43,JUMLA,Jumla,
2025,43,KAILALI,Tikapur,3.0
2025,43,KALIKOT,"Manma, Manma_AWS",
2025,43,KANCHANPUR,Mahendra Nagar,2.0
2025,43,KAPILBASTU,No station found in dataset,
2025,43,KASKI,Pokhara Airport,25.0
2025,43,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",58.0
2025,43,KAVREPALANCHOK,No station found in dataset,5.0
2025,43,KHOTANG,Diktel,12.0
2025,43,LALITPUR,Khumaltar,21.0
2025,43,LAMJUNG,Khudi Bazar,13.0
2025,43,MAHOTTARI,Jalesor,
2025,43,MAKWANPUR,Hetauda N.F.I.,
2025,43,MANANG,Manang Bhot,
2025,43,MORANG,Biratnagar Airport,
2025,43,MUGU,Gamadi Shree Nagar,
2025,43,MUSTANG,"Jomsom, Jomsom TPB",
2025,43,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",4.0
2025,43,NUWAKOT,Nuwakot,5.0
2025,43,OKHALDHUNGA,Okhaldhunga,7.0
2025,43,PALPA,Tansen,4.0
2025,43,PANCHTHAR,Phidim (Panchther),
2025,43,PARBAT,"Kali Gandaki at Modi Beni, Kushma",4.0
2025,43,PARSA,Birganj,
2025,43,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2025,43,RAMECHHAP,Manthali,
2025,43,RASUWA,Dhunche,
2025,43,ROLPA,"Libang Gaun, Liwang",
2025,43,RUPANDEHI,Bhairahawa Airport,4.0
2025,43,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",2.0
2025,43,SANKHUWASABHA,Num,1.0
2025,43,SAPTARI,Rajbiraj,
2025,43,SARLAHI,Karmaiya,1.0
2025,43,SINDHULI,Sindhuli Madhi,5.0
2025,43,SINDHUPALCHOK,No station found in dataset,
2025,43,SIRAHA,Lahan,
2025,43,SOLUKHUMBU,No station found in dataset,
2025,43,SUNSARI,Tarahara,10.0
2025,43,SURKHET,Surkhet Airport (Birendranagar),4.0
2025,43,SYANGJA,Syangja,4.0
2025,43,TANAHU,Bandipur,
2025,43,TAPLEJUNG,Taplejung,
2025,43,TERHATHUM,Terhathum,1.0
2025,43,UDAYAPUR,Udayapur Gadhi,1.0
2025,43,WEST,No station found in dataset,5.0
2025,43,WEST,No station found in dataset,1.0
2025,43,,No station found in dataset,
2025,44,ACHHAM,Mangalsen,6.0
2025,44,ARGHAKHANCHI,No station found in dataset,1.0
2025,44,BAGLUNG,Baglung,83.0
2025,44,BAITADI,Patan new,
2025,44,BAJHANG,Chainpur Bajhang new aws,2.0
2025,44,BAJURA,Bajura (Martadi),1.0
2025,44,BANKE,Khajura (Nepalganj),9.0
2025,44,BARA,Simara Airport,
2025,44,BARDIYA,Gulariya,
2025,44,BHAKTAPUR,Bhaktapur,7.0
2025,44,BHOJPUR,No station found in dataset,2.0
2025,44,CHITAWAN,No station found in dataset,5.0
2025,44,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",5.0
2025,44,DAILEKH,Dailekh,1.0
2025,44,DANG,Ghorai (Dang),32.0
